tweet_id,airline_sentiment,airline,tweet
570188838775103000,negative,United,@united service so far has been horrid. We wanted to end the trip on a high note. Guess that's not an option.
570188934564737000,negative,United,@united checking to see why flight 3466 (atl-ord) got Cancelled Flighted?
570189291990728000,negative,United,@united Luckily I made my flights this time but was so disappointed with the lack of communication :(
570189507447775000,negative,American,@AmericanAir Sorry that is a sad answer a fully refundable first fare and no response in 6 weeks ! No more AA in my future !
570189934096719000,neutral,American,"@AmericanAir and @CVGairport get it together, perfect combination for delays and Cancelled Flightlations"
570190092213465000,neutral,Southwest,"@SouthwestAir quick question - i bought wifi for my phone, do I have to buy it again on my tablet? I have 9 hours left on my trip"
570190438281248000,positive,Delta,@JetBlue great will do once I land in JFK
570190931321757000,negative,US Airways,@USAirways I've been on hold for 41min. Just trying to change my reservation.
570191286667513000,negative,American,@AmericanAir there's a lot of talks and no doing. MIA-SFO on a 20+ year old plane #nonewplanes #old #shame http://t.co/TwETPXUpPN
570191664628699000,negative,American,@AmericanAir she has  the guy u served drinks 2  til he needed awheelchair to get off the plane is a more important then the assaulted women
570191763731841000,positive,American,@AmericanAir is rising like the sun at DCA this morning.  @NATCA members have the best view. #avgeek http://t.co/VAhdekVOKe
570191874151092000,neutral,American,"@AmericanAir the motor that usually starts the engine is broke and @CVGairport ground crew failed to do it on time, per pilot #maintenance"
570192105752039000,negative,Southwest,@SouthwestAir darn! I bought it on the wrong device! No way to switch I'm sure?
570192183766196000,negative,American,"@AmericanAir If you are sorry, answer my claims (AA Ref#1-2990176298, 1-3001885409 and : 1-3001885409) accordingly, without using ""weather"""
570192366272970000,neutral,US Airways,@USAirways flight 1946 out of clt this morning.  It's snowing here.  Should i head out to the airport?
570192452486889000,neutral,Delta,@JetBlue now out of A gates and into main terminal @ DCA. @NATCA members keeping watch from ATCT. #avgeek http://t.co/hPsiEaokwh
570192546367975000,negative,American,@AmericanAir Your customer relations dept has one-way e-mail. How is not allowing responses helpful?
570192751830171000,neutral,American,"@AmericanAir ""Thank you for contacting American. The email address you have written to is an unmonitored accountâ€"
570192886689628000,positive,American,@AmericanAir thanks! Flight 2160 today. Great crew!
570193307139239000,negative,American,@AmericanAir Thatâ€™s a rather clunky process. Whoever designed that clearly doesnâ€™t understand e-mail 101.
570193464467570000,negative,Delta,"@JetBlue, I've experienced better service making connecting flight from @united and @AmericanAir #badcustomerservice #jfk #pr"
570193599977148000,negative,American,@AmericanAir Horrible service @loganairports. Luggage got destroyed on flight and woman at baggage service was so rude. Didn't help at all.
570193870769811000,negative,American,@AmericanAir Requiring customers to fill out all the contact information each time seems designed to prevent or limit interaction.
570194141612789000,neutral,American,"@AmericanAir travel week, delays, Cancelled Flightlations, ""if you want to learn more about the merger press 1"", delay my connector in Chicago #deice"
570194709261488000,neutral,American,@AmericanAir Amazing to watch @chasefoster (who travels with celebs all over the world) show the youth of America who *not* to fly with.
570195036782133000,positive,Delta,@JetBlue why are you always so amazing! #jetblue #trueblue http://t.co/iIMTJxcvLG
570195089869447000,neutral,American,"Thanks, @chasefoster. Was just about to book a flight to UK using @AmericanAir, but after reading this exchange, there's no way. I've sent"
570195373018505000,negative,Delta,@JetBlue why do this to me sending N598JB to UVF today and its a weekday why not a weekend :'(
570195444300718000,neutral,American,"@AmericanAir oh I will, AA on speed dial"
570195492006707000,negative,American,"@AmericanAir Uwon't allow me2make changes online, force me2sit thru excess phone wait times&amp;still insist charging crazy fees. Thats service?"
570195668850995000,negative,American,"@AmericanAir I would love to say the same but it's not so much. 5hs flight, no internet, no personal A/C, 20yr old plane. #NoFunAtAll"
570195784358100000,neutral,Southwest,@SouthwestAir it's a new day and a new chance for you to do the right thing it's never too Late Flight to be honest.
570195799256072000,negative,American,@AmericanAir I fly weekly with you and haven't seen one
570195827341312000,negative,Southwest,"@SouthwestAir up at 4AM and arrive to find it already Cancelled Flighted. No options so miss my meeting. You might ""know"" but don't show it."
570195970610348000,negative,US Airways,@USAirways nah it's for my flight next week.. inside my Chairman 7-day window but you still haven't released the last open First seat to me
570196007243395000,negative,American,@AmericanAir thank you for the robotic and non helpful assistance.
570196424043814000,neutral,United,"@united booked award tix on ThaiAirways but I'm not seeing a conf# for them, just the United Flight Booking Problems#. Can you get get the Thai# for me?"
570196428364111000,negative,US Airways,"@USAirways , since jan 22 have been on 10 flights. Why the disrespect in CLT, flt #2063 at 2:50pm on 18feb to DCA? just asked herba question"
570196530566701000,positive,United,"@united has unrivalled access to #California with flights to the U.S. from 7 UK airports, with nonstop or one-stop connections year-round"
570196895383080000,negative,American,"@AmericanAir having trouble Flight Booking Problems a seat on US84 11 March, operated by AA. Neither airline's website will allow seat selection?"
570197146894520000,neutral,Delta,"@JetBlue Hi there, any rough idea of when January 2016 flights will be made available?"
570197193254170000,negative,American,@AmericanAir The flight is the wrong day. Confirm # USXLON. Departure on 5/21 should be 5/22 for 2 people
570197589280366000,neutral,United,.Thnx for the response @united bot. It seems this 'improvement' could be easily attained. Is your 1st Class service really only worth $50?
570197779290697000,neutral,American,"@AmericanAir. Had my flight changed from US Airways to you, now I can't get two seats together. Can you help?"
570197804091621000,neutral,American,@AmericanAir hi when will your next set of flights be out for next year from Dublin???
570197868813918000,negative,US Airways,"@USAirways asked her why needed to take yellow tag off. She said, ""because I told you to!"" Expect a personal apology from her- unacceptable!"
570197883716300000,negative,US Airways,@USAirways Flight 830 CLT to Phl. I was 1st on list.Someone else got spot. Rude employee in coach. Wouldt give ID. Said he was cute red head
570197979820224000,negative,Southwest,"@SouthwestAir After multiple attempts, I was finally able to submit them Late Flight last night."
570198289376677000,negative,Delta,"@JetBlue absolutely. The missed connection caused us to miss our ferry to Vieques. Get us to Vieques. Also, flight vouchers. #PRBound"
570198409497288000,negative,Delta,@JetBlue your customer service today was deplorable.  There were plenty of ways u could have gotten us on that flight. #badcustomerservice
570198506222194000,negative,Delta,@JetBlue we were supposed to be Vieques by 3pm
570198522911436000,negative,American,@AmericanAir She told us we had to drive back to drop it off so they could attempt to fix it. Really? Don't have time to do that. #terrible
570198744907567000,positive,American,@AmericanAir Thank you.
570198775203016000,negative,Southwest,"@SouthwestAir customer service at FLL, BWI,and PIT have been terrible.no one knows where his bags are.his is on a job with no clothes &amp; gear"
570199267668676000,negative,American,@AmericanAir Delayed: AA3186 - Missed due to delay: AA3186 - New flight now delayed: AA2401
570199481943261000,negative,US Airways,@USAirways @AmericanAir Day 3 &amp; still no luggage Chkd http://t.co/MbLTALr4BS STATUS=AWAITING ASGMNT TO DRIVER Since yest 10:15am
570199572435185000,negative,Delta,@JetBlue we are missing our connecting transportation in Puerto Rico as a result. Need to get to Vieques today.
570199956704919000,negative,Southwest,@SouthwestAir I would like to ask that his bags be picked up at PIT &amp; taken to his hotel by the airport. Will someone contact me
570199974719455000,negative,American,"@AmericanAir really? That's it? Not even a ""we are looking into this to see what happened/what we could do better next time"""
570200237622611000,positive,Southwest,"@SouthwestAir loving the new planes and the lighting, only wish windows were larger. http://t.co/h44uJ63CJG"
570200546679726000,negative,Delta,@JetBlue why was Flight 1856 delayed to Buffalo ?  Itâ€™s a direct flight and the plane is at the gate.
570200756827000000,negative,United,@united I'm seeking to go 2 client. B/c u cant get me there I need refund. I filled out form not confident it works if past is an indication
570201172985974000,negative,American,@AmericanAir your cabin 'thank you' message reminds people about having choices when they fly. I will be choosing another airline next time.
570201233220198000,positive,American,@AmericanAir ...have you seen Blue? Go look it up :)
570201347414462000,neutral,American,"@AmericanAir was hoping for 8A if possible, for some frozen views along the way!"
570201440704028000,negative,United,@united So what does someone with severe anxiety do when the one person who can help him isn't next to him?
570201707621146000,negative,United,"@united This ALWAYS happens with you guys, and it makes traveling incredibly stressful and uncomfortable. Is that good business to you?"
570201740496257000,negative,American,@AmericanAir 140 characters aren't enough to describe how inconsiderate your employees are
570202097041305000,negative,American,@AmericanAir @superyan I did not get any compensation after Cancelled Flighting my departure TWICE and made me missed my own wedding.
570202160564203000,negative,American,"@AmericanAir again, no special meal catered for me in F JFK-LAX. thankfully i'm on qantas the rest of way-i fear what youd NOT cater on that"
570202173172281000,negative,American,@AmericanAir as your flight attendants are an extension of your brand - bitchy flight attendants on 5:30 am flights are not appreciated.
570202204281425000,neutral,American,@AmericanAir  Yes I do bit you don't follow me so I can't DM you
570202621123780000,neutral,American,@AmericanAir Good morning!  Wondering why my pre-TSA check was not on my boarding pass this morning??
570202730293100000,negative,American,"@AmericanAir but not sufficiently sorry to actually *do* anything about it, I guess. Your systems are presumably beyond reproach or reform."
570202978650603000,neutral,American,@americanair One question.. my wife didn't get the bonus. Should I call about it today?
570203037823836000,negative,US Airways,"@USAirways @united two broken airplanes, two days Late Flightr and I'm stranded after a funeral and missing out on my last semester of #college. ðŸ‘"
570203218686423000,negative,United,@united how does it get Cancelled Flightled 10 hours before take off?
570203789963218000,negative,US Airways,@USAirways what's wrong with the plane? Flt 581
570203842542829000,negative,Southwest,@SouthwestAir three hour flight to Orlando and no wifi? Uncool. #firstworldproblems
570203916643766000,negative,Southwest,@SouthwestAir customer service you shouldn't use those words wasted my time and took my money #BadBussiness #Theft http://t.co/63zaQ2lt8f
570203943671865000,negative,American,@AmericanAir @USAirways stated before I'm not getting any help there. Tk over 8 hrs yest to spk to a live person then told to chk the site.
570204088908034000,negative,Southwest,@SouthwestAir it's just the principle - it's hard to get mugged &amp; not be upset you took my money &amp; didn't give me anything #wrongiswrong
570204219191504000,negative,US Airways,@USAirways just wasted another hour of my life on hold. this is insanity. there has to be another way to use my voucher as payment online
570204309041893000,positive,Delta,@JetBlue sooo earlier i said i couldnt fly with you for my school trip but now i can! ðŸ˜
570204435663581000,positive,American,@AmericanAir great job TYR ground crew...now let's get this bird outta here!!!  Tell flight 3200 to wait on me...be there in 45 mikes!
570204649363341000,negative,United,@united I'm not a child. I'm someone who has an issue with flying and prepares ahead of time to reduce the distress caused by planes. You
570204730745421000,negative,United,@united are the ones who make it difficult for me.
570204900375687000,negative,United,@united I'm so frustrated and nervous because of this.
570204930520190000,neutral,American,@AmericanAir 3659 from SGF -&gt; DFW. You might want to clear off the ice for the planes landing. ðŸ˜³
570204972589002000,neutral,American,"@AmericanAir  They said it works 80-90% of the time, DFW security entrance C26. Before/after pre-check, whereas I paid for the service."
570205088595058000,negative,Southwest,@SouthwestAir give us some more clever advertising about #bagsflyfree is that because #badpolicy allows you to #cheatcustomers
570205132094349000,positive,American,"@AmericanAir Thanks, have emailed them. How long should I expect for a response?"
570205323992174000,negative,Southwest,@SouthwestAir i have asked Lindsey to call me instead of DM like a schoolgirl but so far no call   Getting tired of typing little notes
570205370649604000,negative,US Airways,@USAirways 5203 and we're just sitting 20 feet from an open gate
570205399619661000,positive,Southwest,@SouthwestAir can anyone help me upgrade to buisness select !? Cant seem to get hail of the right area at all .. I know you guys are good
570205604314255000,negative,US Airways,@USAirways well then that is a horrible flaw in your system. 2 hours in the past day I've wasted. I've got a job &amp; family this is crazy
570205880504815000,negative,United,"@united I'm grounded in Montreal with ua3659. I am missing my connection ua3417 to St. Louis. Can you help,Do you have a private jet for me?"
570205917024628000,positive,American,@AmericanAir excellent!  Love you guys!  If it is first class I'll hug ya'll!  See you shortly!
570206077826039000,positive,Delta,@JetBlue boarding the back of the airplane first. Like a boss. #sosmart #jetblue #frequentflyerappreciates #alsoyayforsnacks
570206113783795000,negative,US Airways,@USAirways pretty sure we didn't actually take off at 7:10 http://t.co/vuxf4r4Unu
570206560439308000,neutral,Southwest,@SouthwestAir I was not the one traveling. I was asking for my sister who was waiting on my nephew in Midland...flight eventually landed
570206562855329000,positive,American,@AmericanAir fantastic thanks! Will try and tweet a photo of the view :)
570207643874123000,negative,Southwest,@SouthwestAir I luv y'all but please stop overheating your planes. Second flight in a row that feels like a sauna.
570207886493782000,negative,Virgin America,@VirginAmerica amazing to me that we can't get any cold air from the vents. #VX358 #noair #worstflightever #roasted #SFOtoBOS
570208036314222000,positive,United,"@united thanks, just sent :)"
570208115205021000,positive,Delta,"â€œ@JetBlue: @jannasaurusrex Thanks for the kind words, Janna! #WeAppreciateYou #TrueBlueâ€ and now I'M feeling like a boss #jetbluefame"
570208172289474000,negative,US Airways,"@USAirways nope, they just announced we're headed back to the gate."
570208313163550000,negative,US Airways,@USAirways They're also saying the CLT flights are delayed but you're not showing it in your system which makes it impossible to figure out
570208349339262000,negative,Southwest,@SouthwestAir when and why was flight 4471 from MSP Cancelled Flighted this AM?
570208640520622000,negative,US Airways,@USAirways why aren't you updating flight status/delays?
570208909522182000,negative,American,"@AmericanAir Your AA3465 staff are refusing to allow a woman to board. She was here at 8 for 8:16 departure. Sign still ""Now Boarding""..."
570208992439312000,negative,American,"@AmericanAir yes starting w/ flight 1278, getting me home more than 48 hours Late Flightr. record locator BSUXLU"
570209266264449000,negative,American,"@AmericanAir Disappointing lack of kindness toward this person. The agent asked her counterparts ""why this person was talking to her""."
570209482090917000,neutral,United,@united Done and done
570209843199524000,positive,Southwest,@SouthwestAir - We left iPad in a seat pocket.  Filed lost item report. Received it exactly 1 week Late Flightr.  Is that a record?  #unbelievable
570210145239592000,negative,United,@united 1k and had problem getting out of FLL to IAH  sent DM to you about making my connection  please let me know
570210392539934000,negative,American,"@AmericanAir She was at gate on time though, they made her cry, and made a scene for 10 mins instead of boarding her. Plane still outside."
570210411926016000,neutral,Southwest,@SouthwestAir the flight isn't that empty.... Is this rude or not? http://t.co/4RL0p5JChB
570210502955155000,negative,Southwest,@SouthwestAir weather where? And at what time Cancelled Flighted? No I can't because meeting was today.
570210970330669000,negative,United,"@united yep that's correct, I got an email at 12:30 am that the flight was Cancelled Flightled, doesn't matter now flight into atl is delayed, thx"
570211016308596000,neutral,Delta,@JetBlue hi friend! Question for you when you have a moment.
570211313072238000,neutral,United,@united how about 3659 YUL-ORD?
570211577087041000,negative,Southwest,"@SouthwestAir no need, I know the status, you Cancelled Flightled instead of delaying the flight."
570211592559685000,neutral,Southwest,^CB how do you know? @SouthwestAir
570211810038521000,negative,United,@united common!! keep your paper work ready and don't delay our flights(#1585)and meetings @ChooseChicago
570212047692161000,neutral,Delta,@JetBlue A month ago I had a flight booked but then had to Cancelled Flight it... I'm now Flight Booking Problems a separate flight for a different occasion.
570212050548461000,negative,American,@AmericanAir She seems a little preoccupied - that's why I'm bringing it to your attention. I am just flagging an issue as an observer.
570212087223287000,positive,US Airways,@USAirways knows customer service!! Thank you for starting our 2 week vacay on an amazing note! Thank you sarita!!!
570212118059995000,positive,American,@AmericanAir thanks for the great customer service. Family made it back to SAT safely. The weather at DFW made things a little worrisome.
570212129313316000,neutral,Delta,@JetBlue I believe that the website said I could receive credit for upcoming flights since I Cancelled Flighted my last one. Is this true?
570212246053220000,negative,United,@united we were not given the option of using our United TravelBank in a recent Flight Booking Problems! Any help in using or recouping these funds? Thanks!
570212491134930000,negative,Southwest,@SouthwestAir my bday was yesterday and my girl gave birth to my first born and I couldn't get a courtesy flight change from Lynn... THANKS!
570212842206580000,negative,American,@AmericanAir I lost my (basket) ballbag on your plane
570213186139525000,negative,American,@AmericanAir  thanks for making the worst fly experience ever. Will never book again with your airline. Train your flight attendants better.
570213389005414000,negative,Southwest,@SouthwestAir can you tell me why you Cancelled Flightled the flight vs delay
570213762948567000,neutral,Delta,@JetBlue Offering Special Fares to @GoPureGrenada @discovergrenada http://t.co/MBcEhCSZX3 @CaribbeJan @islandexpert http://t.co/2Zm4jkAlZl
570213783085432000,negative,US Airways,@USAirways Youre batting .1000. Every flight Ive taken is delayed. Worst airline. ever.
570213946348560000,negative,US Airways,@USAirways need to retrain US 3837 lead flight attendant and gate agent at arrival MKE 2/23.  Horrible attitudes toward helping customers.
570214488739225000,negative,US Airways,@USAirways can you DM please in regards to update on lost bag please.
570214660638511000,positive,United,@united private jet would have been cool! Do does not work. I'll try again
570214732067700000,negative,American,@AmericanAir   What is that!? Why even bother catering dog food that no one will eat ? http://t.co/iFESPcBzTm
570214789487693000,negative,American,"@AmericanAir when will there be wifi on the DCA-STL route?  2 hour flight, could use some love!"
570214946815868000,negative,Southwest,@SouthwestAir Any ETD for SWA1004 from PHL? Appears delayed but no info available at gate.
570214968622239000,neutral,Southwest,@SouthwestAir sent
570215106426114000,negative,American,@AmericanAir - 6 months ago best catering out of all domestic airlines. Today. Worst on the planet. And I've flown almost all of them
570215234088116000,negative,US Airways,@USAirways 1729 connecting in charlotte to houston. Mechanical issue determined while q'd to take off. And we checked our bags.
570215343530102000,neutral,American,@AmericanAir when will the merging of miles between you and @USAirways be complete? Wasn't it this month?
570215359963406000,neutral,United,@united DM does not work what do I do?
570215386102292000,negative,Delta,@JetBlue I just DM'd you!
570215492838920000,negative,American,@AmericanAir  zoom in on the sauce and potatoes.  This stuff is vile.  And I mean vile. http://t.co/m2PHoavRxC
570215548589453000,neutral,Southwest,@SouthwestAir I urgently need two receipts sent but CS is closed. Can you help?
570215711416537000,negative,Southwest,"@SouthwestAir I ""heart"" Southwest but those commercials aimed to satisfy a nano-smattering of travelers to few destinations."
570215793511825000,neutral,US Airways,@USAirways &amp; @AmericanAir: 1 flight Cancelled Flightled yesterday and now a delay today has robbed my daughter of 2 days with her grandparents. Thanks
570216086173581000,negative,United,@united very unhappy at no response to complaint emailed on 2nd Feb ref.8441639. Awful customer service!
570216406119157000,positive,American,"@AmericanAir mission accomplished today, Thank you!"
570216606057541000,negative,American,@AmericanAir Iâ€™m still waiting - this has been going on far too long. Is there someone I can speak to?
570216815105847000,neutral,American,@AmericanAir when will you be issuing a weather advisory for RDU?? the entire state of NC has shut down from the overnight winter storm.
570216960321044000,neutral,American,"I'd like the 11c I originally tried for @AmericanAir - again, happy to pay the difference"
570217145428090000,negative,United,"@united I've sent the message, let me know if you got it. I'm not very twitter-literate. Also, is he REALLY going to be stuck for 18hrs?"
570217425100148000,positive,Southwest,"@SouthwestAir bumped me to preboard on both flights (because I'm fat?) Whatever the reason, thanks!"
570217450874146000,negative,US Airways,@USAirways. R U aware your wait time to talk to a sales agent is always 30-60 minutes? Unacceptable. At least employ a call back feature!
570217606025748000,negative,United,@united not able to DM you my confirmation number
570217639584395000,positive,US Airways,@USAirways We're back at a gate. Opposite of wheels up. Im sure we'll get thete eventually. So thanks.
570217760430493000,negative,Delta,"@JetBlue if you can get us on a flight to Vieques all will be good. Right now, not looking promising."
570217831557677000,neutral,Virgin America,@VirginAmerica do you miss me? Don't worry we'll be together very soon.
570217918195220000,positive,Southwest,@SouthwestAir Thanks to your team for dealing with Flight 1700 to Houston.
570217971815211000,positive,American,"Thank you, @AmericanAir! Much appreciated."
570218269111664000,neutral,American,@AmericanAir please can you tell me why DFW has a weather advisory and RDU does not? the entire state of NC has shut down from ice &amp; snow!
570218339118800000,positive,Delta,@JetBlue Thanks. I'm finding lower fares already on other carriers with direct flights. July 8 - 13.
570218532060835000,negative,American,"@AmericanAir The Wichita Falls Airport is the worst, will never fly in or out again.  Unknowledgeable staff."
570218794414673000,negative,American,@AmericanAir You sent me a cheque today which canâ€™t be paid into a UK bank account. VERY annoying!
570218829546024000,neutral,American,@AmericanAir it's flight 5348
570219138125324000,neutral,US Airways,@USAirways can i please have someone call me 781 879 4505
570219228181041000,negative,Southwest,@SouthwestAir   I hate evolved seating. knees in the seat pocket http://t.co/forNpF69Ky
570219379696148000,negative,American,@AmericanAir @USAirways #Boo! Wack ass terminal 6 @flyLAXairport. No food. No lounge. No Bueno!! Never again!!!
570219815941615000,neutral,American,@AmericanAir @USAirways She's on Manch to Charlotte Fl 4628 Told her she could get on a 4pm flight to West Palm Beach. Nothing earlier?
570219877006503000,neutral,American,@AmericanAir flight BA1551 departing tomorrow (wednesday) - not Cancelled Flightled but how can anyone make it to the airport in this weather?
570219942961922000,neutral,United,@united can someone please explain the process of of what happens to property found on a plane after passengers leave at Heathrow ?
570219953741279000,neutral,US Airways,@USAirways How do I add my TSA Pre number to an existing reservation?
570219969717219000,positive,American,@AmericanAir Thank you for being so responsive on Twitter. Truly impressive.
570220053142097000,neutral,American,@AmericanAir we're all being told by emergency services to stay home for the next 24-48 hours.
570220154363232000,negative,American,@AmericanAir That what I hoped - contacted them 3 wks ago about this but they have not responded and still issued in US funds. #frustrated
570220208037584000,positive,American,@AmericanAir why thank you!! Yayayay!!
570220267462529000,negative,American,@AmericanAir how do you NOT do maintenance on #MD80 while it sits for two days? Frozen lines found after its boarded? Come on! #faail #mci
570220301465681000,positive,American,@AmericanAir made it!  Thanks AA!
570220817470115000,positive,Southwest,@SouthwestAir Thank you for the tip!
570220966284025000,negative,Southwest,@SouthwestAir why is customer relations still not open....in Texas?!
570220968435716000,positive,US Airways,"@USAirways Waiting on my flight right now, thanks!!"
570221178658418000,positive,Delta,@JetBlue incredible PR team. ðŸ‘ðŸ‘ðŸ‘ðŸ‘
570221343985295000,negative,Southwest,@SouthwestAir would be great if I atleast was next to my husband who is flying in the same reservation
570221471844278000,negative,American,"â€œ@AmericanAir: @Dumas2TTG Good morning, Tamara. We'll try to get you comfortably on a flight as soon as we can.â€#NoXTraLegRoom #NoCoatCloset"
570221955976187000,neutral,American,"@AmericanAir @USAirways Yes, obviously! It just stinks that 4pm is the one option when she was supposed to fly at 7AM YESTERDAY."
570222239603273000,negative,American,@AmericanAir don't merge with an airline that ain't ready for prime time and book your elite flyers on it! #NotHappy @USAirways #NeedCoffee
570222414400860000,positive,American,@AmericanAir thank you for replying. Trying to figure out how to get from there from DFW
570222445971382000,neutral,American,@AmericanAir I know this is probably a no but is there a way to get a cheaper airfare ticket if the flight is leaving in a few hours? ðŸ™
570222481618948000,negative,US Airways,@USAirways seriously???  did you not see that I've spent 2 days - for multiple hours on hold just to have to hang up after the hours?
570222495145406000,negative,American,@AmericanAir when the pilot announces that the plane has been unused for 2 days and maintenance is dealing with another aircraft..
570222625621831000,neutral,Southwest,"@SouthwestAir- Wife's RR pts expired a few days ago, were planning on Flight Booking Problems trip today. Anything you can do for us? On a tight budget..."
570222626712514000,positive,Delta,@JetBlue Was nice to see your Veterans Advantage Program at the gate on Sunday @ MCO.Keep up the good work at  JetBlue
570222630525014000,neutral,United,@united I know this is probably a no but is there a way to get a cheaper airfare ticket if the flight is leaving in a few hours? ðŸ™
570222660300378000,neutral,Southwest,"@SouthwestAir- ...was only less than 3500pts, but it helped. Had PartnerRewards incoming, but not fast enough to keep pts from expiring."
570222748615598000,neutral,US Airways,@USAirways I know this is probably a no but is there a way to get a cheaper airfare ticket if the flight is leaving in a few hours? ðŸ™
570222998919225000,negative,American,@AmericanAir your staff at rsw working the sliver airlines desk is not helpful. We can not get any information about our flight.
570223460632403000,negative,US Airways,@USAirways I really feel like your company needs evaluate their policies &amp; realize that transfers should be possible for tickets
570223576038686000,neutral,American,@AmericanAir my flight number is 3M 50
570223582380494000,positive,American,"@AmericanAir Yes, thank you. Just not how I wanted to start my vacation!"
570223703285477000,negative,United,@united I did DM the details but still no response. I have to book today.
570223806322581000,negative,American,"@AmericanAir flight AA1119, cx to AA157. Killing my layover, still wanting breakfast. I'm hungry! Get me to DFW!"
570223851570909000,negative,US Airways,"@USAirways Gate traffic #DCA, MY flight arrived 20 early,connecting flight 2139 leaving in 23 minutes. Several of us stuck. HOLD THAT PLANE."
570223944260849000,negative,US Airways,@USAirways should give me free baggage for this mess
570224015656284000,negative,American,@AmericanAir Customer service provides no wiggle room to change flight without a $200 change fee. @southwest has always been accommodating.
570224417445261000,negative,American,"@AmericanAir how do I talk to an actual person that will help me, and do what you guys should do?"
570224421194964000,positive,American,"@AmericanAir thank you AA, this is how I always start my vacations http://t.co/dzKc3auZU9"
570224618272731000,negative,Southwest,@SouthwestAir 25 year customer but I am 6 3 and those lost 2 or 3 inches really hurt  every time the person in front shifts he raps my knees
570224719011704000,negative,Southwest,@SouthwestAir I called the 800 # and the rep there was pleasant but less than helpful! Told me I was SOL. Train them for consistent #CX!
570224727047872000,negative,United,@united So they didn't drop my bag overnight &amp; now I'm leaving for a week. This is why you were supposed to hold on to the bag....
570224746652160000,negative,US Airways,@USAirways been trying for weeks no use
570224927602839000,negative,American,@AmericanAir ok. There is no one at the airport that is helping us. Another customer got told the flight isn't leaving till 1220
570224942681206000,negative,American,@AmericanAir living in DFW.. Your Hub.. Hate having to fly to JFK to get to Ireland
570224962184867000,negative,Delta,"@JetBlue can't link my flight from last week to my TruBlue account and 1800 num isn't answering..don't make me fly @Delta again, dont do it!"
570224968417603000,neutral,American,@AmericanAir thanks for getting back to me. how frequently are these weather advisories updated throughout the day?
570225098189348000,neutral,American,@AmericanAir and is there a delay on our connection to pns?
570225101104226000,positive,American,@AmericanAir I wish I could remember all of their names!
570225191458111000,negative,United,"@united $25 United coupon to make up for broken entertainment system on a 9-hour flight, seriously? #Ridiculousness #learncustomerservice"
570225396404359000,negative,Delta,"@JetBlue 's Once upon a sale that does not include BTV, as usual!  #jetbluehatesbtv"
570225817873227000,negative,US Airways,@USAirways Baggage Team? Recording tells me my bag still hasn't been found. And delayed baggage link on web conveniently not working. #worst
570225899964129000,positive,Delta,@JetBlue sounds great! Thank you!! :)
570226080457449000,negative,American,@AmericanAir watch out if you are a parent...they break stroller &amp; tell you look at the fine print
570226104839090000,negative,US Airways,@USAirways There is no reFlight Booking Problems the event I'm flying to attend. Waiting for jetway driver??? STILL ON TARMAC???
570226143045033000,positive,Delta,@JetBlue Wish Everyone felt like you
570226164146397000,negative,United,@united you have to follow me in order for me to DM...come on now
570226365410230000,negative,US Airways,@USAirways oh I got right through to an agent. They just kept putting me on hold and still didn't fix the problem
570226414525542000,negative,American,@AmericanAir an overzealous stewardess prevented us from bringing in a car seat! #worstflight!
570226471941251000,neutral,American,"@AmericanAir depends on the terminal, what' the best option? Arrive C, depart A. Breakfast burrito is what I'm craving.. Any update on 1119?"
570226695724244000,negative,American,"@AmericanAir As I already have a booked flight that I can't use &amp; can't change w/o a $200 fee, Flight Booking Problems a different type of ticket...1/2"
570226757380530000,negative,American,@AmericanAir ...2/2 doesn't help me.
570226870119215000,negative,Southwest,"@SouthwestAir Thanks for the text, but not exactly timely 8). Data throughout issues today maybe? http://t.co/aaU9MKA6Zy"
570227149682155000,neutral,United,@united yes please! Trying to get to POP- in Newark now....
570227199766179000,positive,Delta,@JetBlue Thx for the quick response .... yep I tried- but it can't find the flight when I Input the Confirmation #
570227698334720000,neutral,Southwest,@SouthwestAir #stepup #makeitright re you best? Or just money hungry? #wewillsee
570227706140323000,positive,Delta,@JetBlue A320 pulling into the gate as the sunrises here at @BostonLogan this morning #jetbluesofly #jetblue #airbus http://t.co/JGdu5us8Dz
570227814575804000,negative,Southwest,@SouthwestAir why was Southwest only airline to Cancelled Flight all flights from Charleston? Was 7:50pm flight Cancelled Flightation really weather reLate Flightd?
570227911803998000,negative,American,@AmericanAir there is no local agent! There is no person to answer our questions and their phone service is terrible.
570227917877354000,positive,American,"@AmericanAir although you have no control of the weather, you came through with a great customer service"
570228063625207000,neutral,American,@AmericanAir does it show that we are on the same plane?
570228446053470000,negative,United,@united Could this email be resent as it doesnt appear to have arrived.
570228904469725000,positive,Southwest,@SouthwestAir has the smoooothest flight attendants. #SouthwestSmoothie http://t.co/Vr9k180LaI
570229133445242000,negative,United,@united so you're telling me there is no number to call after being left in an airport because of a negligent pilot and staff?
570229176621510000,negative,US Airways,@USAirways they have all of this at hotels. Still don't have my work folder or business casual clothes. #worst http://t.co/JIEYCat1Ek
570229222662410000,negative,American,"@AmericanAir I'll be sticking with @southwest in the future. No change fees, first bag free, and stellar customer service."
570229420058918000,positive,Southwest,@SouthwestAir Thank you for taking good care of people with ALS! http://t.co/m1yyWAFkFI @KevinSwan_ @ALSTDI @A_Life_Story_
570229480821628000,negative,United,@united I wonder if sharing all this on FB and insta would produce a number. 140 characters really limits my story telling.
